Some people think that private colleges and universities should NOT be able to use race as a factor in admissions. Other people think that they should be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that private colleges and universities should be able to use race as a factor in admissions. Other people think that they should NOT be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that public colleges and universities should NOT be able to use race as a factor in admissions. Other people think that they should be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that public colleges and universities should be able to use race as a factor in admissions. Other people think that they should NOT be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Some people think that the language in the Constitution means that only state legislatures can regulate federal elections, without oversight from state courts. Other people think that state courts can exercise this oversight as they do in other areas.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Some people think state courts can exercise oversight over federal elections as they do in other areas. Other people think that the language in the U.S. Constitution means that only state legislatures can regulate federal elections, without oversight from state courts.","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Colorado law prohibits businesses, including creative and artistic businesses, from discriminating against gay customers. Some people think this violates business owners’ rights to free speech. Other people think this does NOT violate business owners’ rights to free speech.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Colorado law prohibits businesses, including creative and artistic businesses, from discriminating against gay customers. Some think such a law does NOT violate business owners’ rights to free speech. Other people think this violates business owners’ rights to free speech.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","One fourth of Alabama voters are Black. Alabama recently created seven Congressional districts, with only one of them being a majority-Black district.     Some people think the small number of districts in which Black voters are a majority violates Section 2 of the Voting Rights Act, which bans racial discrimination in voting policies, and that the state should be forced to redraw the districts. Other people disagree and say that the original plan with one majority-Black district is lawful.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","One fourth of Alabama voters are Black. Alabama recently created seven Congressional districts, with only one of them being a majority-Black district.      Some people say that the plan with one majority-Black district is lawful. Other people think the small number of districts in which Black voters are a majority violates Section 2 of the Voting Rights Act, which bans racial discrimination in voting policies, and that the state should be forced to redraw the districts.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Clean Water Act is a federal law that prohibits the ""discharge of pollutants"" into ""navigable waters.""     Some people think that this should be read broadly, to include things like wetlands. Other people think that this should be read narrowly, to include only things like streams, rivers, and lakes.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Clean Water Act is a federal law that prohibits the ""discharge of pollutants"" into ""navigable waters.""      Some people think that this should be read narrowly, to include only things like streams, rivers, and lakes. Other people think that this should be read broadly, to include things like wetlands.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",California law prohibits the sale of pork from pigs that are kept in small cages.      Some people think that such a law discriminates against commerce from other states because most pork comes from outside of California. Other people think that such a law does not discriminate against commerce from other states.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",California law prohibits the sale of pork from pigs that are kept in small cages.      Some people think such a law does not discriminate against commerce from other states. Other people think that such a law discriminates against commerce from other states because most pork comes from outside of California.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1981, a photographer took a photo of the musician Prince. The artist Andy Warhol made changes to this photograph and used that to create a series of famous prints.      Some people think that when images are transformed like this, the original creator is not entitled to any payment. Other people think that the original creator is entitled to payment because the image is still recognizable.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1981, a photographer took a photo of the musician Prince. The artist Andy Warhol made changes to this photograph and used that to create a series of famous prints.      Some people think that the original creator is entitled to payment because the image is still recognizable. Other people think that when images are transformed like this, the original creator is not entitled to any payment.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Federal law states that internet companies are not responsible for hosting content that is posted by others.      Some people think that large tech companies, such as Google, can be held responsible when their algorithm recommends certain content to users. Other people think that these companies cannot be held responsible for content recommended by the company’s algorithms if that content was posted by other users.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Federal law states that internet companies are not responsible for hosting content that is posted by others.      Some people think that large tech companies, such as Google, cannot be held responsible for content recommended by the company’s algorithms if that content was posted by other users. Other people think that these companies can be held responsible when their algorithm recommends certain content to users.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Federal law states that social media companies are not responsible for hosting content that is posted by others.     Some people think that social media companies can be held responsible for aiding and abetting terrorism for not removing content and accounts promoting terrorism. Other people think that they cannot be held responsible.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Federal law states that social media companies are not responsible for hosting content that is posted by others.     Some people think that social media companies cannot be held responsible for aiding and abetting terrorism not removing content and accounts promoting terrorism. Other people think that they can be held responsible.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Biden Administration announced plans to give up to $20,000 in student loan forgiveness to people who make less than $125,000 a year.     Some people think that the Biden Administration overstepped its authority with this debt forgiveness plan. Other people disagree and think that the Biden Administration did not overstep its authority.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Biden Administration announced plans to give up to $20,000 in student loan forgiveness to people who make less than $125,000 a year.     Some people think that the Biden Administration did not overstep its authority with this debt forgiveness plan. Other people disagree and think that the Biden Administration overstepped its authority.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that striking union workers can be held responsible for damage or loss caused to an employer’s property by employees stopping their work. Other people think that they cannot be held responsible because this would undermine the ability of union workers to strike.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that striking union workers cannot be held responsible for damage or loss caused to an employer’s property by employees stopping their work because this would undermine the ability of union workers to strike. Other people think that striking union workers can be held responsible.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1978, Congress enacted a law that says that Native American children who are removed from their families should be placed with extended family members or foster homes of people who are also Native American.      Some people think this law discriminates on the basis of race. Other people think it does NOT discriminate on the basis of race.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1978, Congress enacted a law that says that Native American children who are removed from their families should be placed with extended family members or foster homes of people who are also Native American.      Some people think this law does NOT discriminate on the basis of race. Other people think it discriminates on the basis of race.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","A postal worker refused to work on Sundays for religious reasons. The Postal Service agreed to help him find coworkers to swap shifts with, but when he could not find any coworkers to swap with and did not show up to work multiple times, he was disciplined and then quit.     Some people think that this is NOT religious discrimination. Other people think that this is religious discrimination and that the employer should have to accommodate his beliefs and should not have disciplined him.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","A postal worker refused to work on Sundays for religious reasons. The Postal Service agreed to help him find coworkers to swap shifts with, but when he could not find any coworkers to swap with and did not show up to work multiple times, he was disciplined and then quit.     Some people think that this is religious discrimination and that the employer should have to accommodate his beliefs and should not have disciplined him. Other people think that this is NOT religious discrimination.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Can you name any case ever heard by the U.S. Supreme Court?,"Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","In a recent case called  Dobbs v. Jackson Women's Health Organization, the Supreme Court overturned its 1973 ruling in Roe v. Wade, which had established a constitutional right to an abortion under specific circumstances.   What is your opinion of the Court’s decision in Dobbs?","The Court’s 1965 ruling in a case called Griswold v. Connecticut established a constitutional right of couples to use contraception, such as the birth control pill.     Some people think that the Court should overrule Griswold and eliminate the constitutional right of couples to use contraception. Other people think that Griswold should be upheld, maintaining this right.     What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","The Court’s 2003 ruling in a case called  Lawrence v. Texas  declared that states punishing people for engaging in homosexual conduct was unconstitutional.     Some people think that the Court should overrule  Lawrence  and allow states to punish people for engaging in homosexual conduct. Other people think that  Lawrence  should be upheld, prohibiting states from doing this.      What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","The Court’s 2015 ruling in a case called  Obergefell v. Hodges  held that states must recognize same-sex marriages.     Some people think that the Court should overrule  Obergefell  and allow states to refuse to recognize same-sex marriages. Other people think that  Obergefell  should be upheld, maintaining that states must recognize same-sex marriages.     What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","The Court’s 1967 ruling in a case called  Loving v. Virginia  held that states cannot prevent two people of different races from marrying.     Some people think that the Court should overrule  Loving  and allow states to prevent two people of different races from marrying. Other people think that  Loving  should be upheld, maintaining that states cannot prevent two people of different races from marrying.     What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","Generally speaking, do you think of yourself as a ...?","Generally speaking, do you think of yourself as a ...?",Do you think of yourself as closer to the Democratic or the Republican Party?,"In the past six months, how frequently would you say you have heard political leaders from the [Democratic/Republican] Party mention the Supreme Court?","In your view, how important is it for political leaders of the [Democratic/Republican] Party to talk about the kinds of justices they would like to see appointed to the Supreme Court?",In your own words what would you say is the reputation of the Supreme Court?,0001,0002,0003,0004,"How much do you agree with the following statement:""It is important for leaders of the [Democratic/Republican] Party to criticize the Supreme Court""","The Supreme Court has nine members. For the issues that we asked you about earlier, what do you think the breakdown in the votes on the Court would typically be?",Some judges in the U.S. serve for a set number of years; others serve a life term. Do you happen to know whether the Justices of the U.S. Supreme Court serve for a set number of years or whether they serve a life term?,"Do you happen to know who has the last say when there is a conflict over the meaning of the U.S. Constitution---the U.S. Supreme Court, the U.S. Congress, or the President?",Some judges in the U.S. are elected; others are appointed to the bench. Do you happen to know if the Justices of the U.S. Supreme Court are elected or appointed to the bench?,Please select the name of the current Chief Justice of the United States from the choices below:,Please select the name of the Justice who most recently joined the U.S. Supreme Court from the choices below:,Supreme Court justices are appointed by the President of the United States. How many of the current nine justices do you think were appointed by Republican presidents?,How much do you think the political party of the appointing president affects how Supreme Court justices decide cases?,How much do you approve of the performance of the Supreme Court?,0001,0002,0003,0004,0005,Where would you place YOURSELF on the following scale?,Where would you place THE CURRENT SUPREME COURT on the following scale?,"The U.S. Supreme Court has nine members. Some people believe that Congress should expand the size of the Supreme Court, allowing the current president to appoint one or more new Justices. Do you agree or disagree that the size of the Supreme Court should be increased?","U.S. Supreme Court Justices currently serve life terms. Some people think that, instead, Suprem1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,2,2,2,2,2,2,2,7,.,3,2,N/a,2,2,2,4,1,1,2,2,2,1,2,5,5,1,4,3,3,3,1,84.0,34.0,2,4,4,5,3,4,2,2,.,.,.,2,6,1,1983.0,39.0,2,3,3,1,3,2,1,1,17,2,2,2,3,97,4,2,2,2,1,2,2,2,1,1,3,6,2,7,11,1,2023-04-05 20:16:06.279000,2023-04-05 20:36:52.865000,2023-04-05 20:36:46.327000,1.86247369740147
2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,Marbury v Madison,Dred Scott,US v Nixon,Brown v Board of Ed,Roe v Wade,Slaughterhouse Cases,Schechter v US,Obergefel v Hodges,Miranda v Arizona,Planned Parenthood v Casey,2,2,2,2,2,2,1,2,2,1,1,.,2,1,The Supreme Court has become a highly partisan branch of government currently controlled decisively by conservative Republicans. Partisan gridlock in Congress is currently preventing Congress from exercising its appropriate role in the founders' checks and balances scheme to bring the Court back into a less partisan equilibrium.,1,2,1,3,1,2,2,2,2,4,2,6,1,5,4,3,5,2,5,14.0,85.0,3,2,1,3,1,2,1,1,1,1,2,1,1,1,1962.0,60.0,3,1,1,2,6,4,1,1,9,1,1,1,1,11,3,2,2,2,2,1,2,1,2,1,1,2,2,3,1,1,2023-04-05 20:15:43.281000,2023-04-05 20:37:01.268000,2023-04-05 20:37:00.764000,0.811963035865151
.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,1,Roe VS Wade,Dobbs VS Jackson,Cetano VS Massachusetts,,,,,,,,1,2,2,2,2,1,2,2,2,2,7,.,3,1,It has become too political both in how justices get on the court and on the basis of the justices' decisions.,1,3,1,3,4,2,2,2,2,4,2,6,1,2,4,5,5,2,2,80.0,65.0,5,4,1,2,3,5,1,1,1,2,2,1,2,1,1947.0,75.0,4,1,1,2,6,4,1,2,35,4,3,1,5,11,3,2,2,1,2,2,2,2,1,1,1,2,1,3,1,2,2023-04-05 20:11:01.218000,2023-04-05 20:37:12.543000,2023-04-05 20:37:01.091000,0.683747396821646
.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,2,1,Dred Scott,Marbury v Madison,Plessey v Ferguson,Oberfeld,Griswold,Bush v Gore,Roe v Wade,,,,2,2,2,2,2,2,1,2,2,1,1,.,2,1,Very poor and politically motivated to reactionary views,1,5,1,5,1,2,2,2,2,4,2,6,2,5,5,3,5,2,3,20.0,90.0,3,3,1,3,1,1,1,1,1,1,4,1,1,1,1948.0,74.0,4,1,1,2,5,3,6,2,15,4,1,1,5,11,3,2,2,2,1,2,2,1,2,1,4,5,2,7,10,2,2023-04-05 20:15:52.788000,2023-04-05 20:37:18.363000,2023-04-05 20:37:17.821000,0.631957277094653
.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,1,roe v wade,2nd amendment cases,,,,,,,,,1,2,2,2,2,1,1,2,2,3,5,.,.,.,mostly conservative,1,2,1,2,.,2,2,2,2,4,2,6,1,2,3,4,5,4,2,80.0,70.0,5,3,1,2,3,4,1,1,1,2,3,1,2,1,1949.0,74.0,4,1,1,2,4,2,6,2,6,4,2,1,5,2,1,2,2,2,1,1,2,2,1,2,1,6,1,7,11,2,2023-04-05 20:19:14.306000,2023-04-05 20:37:19.195000,2023-04-05 20:37:14.469000,0.900555409417859
.,.,2,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,1,1,1,Oberfield,Roe v Wade,,,,,,,,,2,2,1,2,2,1,1,2,2,3,3,.,.,.,Very negative,1,2,1,2,.,2,2,2,2,4,2,6,1,5,3,3,5,1,5,40.0,80.0,1,1,1,3,2,3,1,1,1,1,3,1,1,1,1943.0,79.0,4,1,1,2,6,4,1,2,48,3,3,1,5,10,3,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2023-04-05 20:15:17.103000,2023-04-05 20:37:35.688000,2023-04-05 20:37:15.536000,0.824246996911746
.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,1,Roe vs Wade,,,,,,,,,,2,2,2,2,2,2,1,2,2,3,4,.,.,.,now it is really wait a see. The conservatives judges have been come liars,1,2,2,5,.,2,3,2,1,4,2,6,2,3,2,4,3,2,4,20.0,80.0,3,2,2,5,4,6,1,1,1,1,3,1,1,1,1990.0,32.0,2,6,3,1,3,2,4,2,8,4,1,2,1,9,2,2,2,2,2,1,2,2,1,2,4,7,2,6,11,2,2023-04-05 20:05:25.859000,2023-04-05 20:37:44.296000,2023-04-05 20:37:39.215000,0.669606103497902
1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,2,2,2,2,2,1,2,2,1,1,.,2,3,Conservative,1,3,1,5,3,1,2,1,2,4,2,6,3,4,3,3,4,2,3,2.0,64.0,2,1,2,5,1,2,1,1,1,1,1,1,1,2,1943.0,79.0,4,1,1,2,6,4,6,2,37,3,1,1,5,3,1,2,2,2,1,2,2,2,1,2,4,6,2,8,11,1,2023-04-05 20:15:14.728000,2023-04-05 20:37:53.499000,2023-04-05 20:37:42.435000,0.748903291898823
.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,1,1,1,brown v board of education,roe v wade,,,,,,,,,2,2,1,2,1,2,1,2,2,3,4,.,.,.,"Not good. The Supreme Court should be composed of some of the best legal minds we have. Unfortunately it has become very partisan, leaning conservative and championing states rights.",1,5,2,5,.,2,2,2,2,4,2,6,2,5,4,4,5,2,4,60.0,80.0,5,2,1,5,3,4,1,1,1,3,2,1,3,1,1959.0,63.0,3,1,1,2,6,4,1,2,25,1,2,1,2,8,2,2,2,2,2,1,2,2,1,2,3,5,2,6,2,2,2023-04-05 20:15:08.286000,2023-04-05 20:38:18.215000,2023-04-05 20:38:11.556000,2.17169451481556
.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,1,Brown vs board of education,Pleasure vs Ferguson,,,,,,,,,1,2,2,2,2,1,1,2,2,2,7,.,2,1,Pretty good. It needs to be held up to high standards,2,2,1,2,3,1,2,1,2,4,2,5,2,2,5,3,5,4,2,89.0,71.0,5,2,1,2,3,4,1,1,1,2,2,1,2,2,1961.0,61.0,3,1,1,2,5,3,1,2,18,2,3,1,1,8,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2023-04-05 20:12:39.776000,2023-04-05 20:38:22.267000,2023-04-05 20:38:21.835000,1.13330395953179
.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,1,1,roe v wade,plessey vs ferguson,dred scott,brown vs board of education,,,,,,,2,2,2,2,2,2,2,1,2,3,4,.,.,.,A body that sometimes gets it right and sometimes gets it wrong. It no longer understands the importance of moderation.,2,4,2,5,.,2,2,2,2,4,2,6,2,4,2,4,4,2,4,50.0,80.0,2,2,1,5,2,3,1,1,1,3,3,1,1,1,1971.0,52.0,3,1,1,2,5,3,5,2,12,3,2,1,1,12,3,2,2,1,1,2,2,2,1,1,3,4,2,6,5,2,2023-04-05 20:24:34.337000,2023-04-05 20:38:26.131000,2023-04-05 20:38:22.387000,1.00849810781373
.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,1,band of abortion,,,,,,,,,,2,2,2,2,2,1,1,2,2,3,5,.,.,.,It is just another branch of US Government.,2,3,2,5,.,1,2,2,2,5,1,3,1,3,3,3,3,2,3,70.0,20.0,3,3,1,3,2,3,1,1,1,1,1,1,2,1,1957.0,65.0,4,1,1,2,5,3,1,2,17,2,2,1,2,8,2,2,2,2,2,1,2,2,1,1,3,5,2,6,5,2,2023-04-05 20:00:41.552000,2023-04-05 20:39:09.432000,2023-04-05 20:39:06.143000,1.21208119221001
1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,1,1,1,1,1,1,1,1,5,8,8,.,.,Can't say,5,5,5,5,.,5,3,2,3,4,3,10,1,2,2,2,2,2,2,92.0,55.0,1,1,4,5,4,6,2,2,2,.,.,2,6,1,1992.0,30.0,2,2,2,2,2,1,5,2,6,4,1,2,4,1,1,2,2,2,2,1,2,2,1,2,1,3,2,1,1,1,2023-04-05 20:30:42.449000,2023-04-05 20:39:09.858000,2023-04-05 20:39:09.591000,1.01231061744335
.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,1,Roe v Wade,Dobbs v Jackson Women's Health,Plessy v Ferguson,Brown v Board of Education,Gideon v Wainwright,Korematsu v US,Nixon v US,Gore v Bush,,,2,2,2,2,2,2,2,2,2,1,1,.,2,2,Heavily tilted toward the political Right at this point and viewed as a politically tainted bench.,1,3,1,4,2,1,2,2,2,4,2,6,2,4,5,5,5,2,2,20.0,80.0,5,5,1,5,1,2,1,1,1,1,4,1,1,1,1963.0,60.0,3,4,4,2,6,4,1,1,27,2,1,1,6,11,3,2,2,2,1,2,2,1,2,1,1,4,2,1,2,2,2023-04-05 20:27:31.307000,2023-04-05 20:39:10.263000,2023-04-05 20:39:07.721000,1.34088330610589
2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,Dobbs,Brady,Brown ,,,,,,,,1,2,2,1,2,1,2,2,2,2,7,.,3,1,Turning political,2,3,1,3,4,1,2,2,2,4,2,6,2,2,5,4,4,2,2,90.0,70.0,5,3,1,5,3,4,1,1,1,2,1,1,2,1,1960.0,62.0,3,1,1,2,5,3,1,2,22,3,1,1,1,9,2,2,2,1,1,2,2,2,1,1,1,4,1,2,1,1,2023-04-05 20:22:33.408000,2023-04-05 20:40:16.765000,2023-04-05 20:40:08.630000,1.28215891175755
1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,marberry vs madison,brown vs boar,heller vs dc,dred scott,roe vs wade,miranda,ny pistol vs bruin,w virginia vs epa,cedar point nursery,janus vs afscme,1,2,2,2,2,2,2,2,2,2,7,.,3,5,excellent returning to the states that which is the purview of the states,3,5,1,3,3,2,2,2,2,4,2,6,2,2,5,4,5,4,2,70.0,60.0,5,5,1,4,3,5,1,1,1,2,2,1,2,1,1956.0,66.0,4,1,3,1,3,2,1,2,12,3,3,1,3,14,3,2,2,2,1,2,2,2,1,1,4,6,2,7,9,1,2023-04-05 19:43:50.444000,2023-04-05 20:40:25.053000,2023-04-05 20:40:19.303000,0.525269418316986
.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,1,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,2,2,1,1,1,2,2,7,.,2,2,"Reputation for fairness under the law use to be outstanding. Now, not so much.",2,4,2,3,3,2,2,2,2,4,2,6,3,3,2,4,3,2,3,80.0,60.0,5,1,1,4,3,4,1,1,1,2,1,1,2,1,1944.0,79.0,4,1,1,2,3,2,1,2,48,3,3,1,5,4,1,2,2,1,2,2,2,2,1,2,1,4,1,6,1,2,2023-04-05 20:06:40.467000,2023-04-05 20:40:30.627000,2023-04-05 20:40:24.834000,0.842263852498252
2,1,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,Roe v. Wade,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,.,3,1,Republican,1,1,1,2,1,2,2,2,2,1,2,5,1,5,2,2,3,1,5,0.0,80.0,1,2,1,5,1,1,1,1,1,1,1,1,1,2,1989.0,33.0,2,1,1,2,6,4,1,1,18,2,3,1,1,10,3,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2023-04-05 20:21:06.474000,2023-04-05 20:40:34.406000,2023-04-05 20:40:31.017000,0.925098623194098
2,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,1,.,.,1,Obergefel,Hobby Lobby ,Citizens United,Brown v Board of Education,Plessy v Ferguson,Korematsu,Roe v Wade,Dobbs ,,,2,2,2,2,1,2,1,2,2,1,1,.,4,3,"Because they have chosen to rule against popular opinion, SCOTUS are facing historically low approval ratings and loss of credibility. Further, the controversial Trump administration appointments of hard right justices Gorsuch, Kavanaugh, and Comey Barrett have further eroded the court’s appearance of fairness and legitimacy.",2,3,2,3,1,2,2,2,2,4,2,7,2,4,3,2,4,2,4,30.0,85.0,4,1,2,5,1,2,1,1,1,1,4,1,1,1,1953.0,69.0,4,1,1,2,6,4,1,2,6,4,3,2,5,14,3,2,2,2,2,1,2,2,1,2,4,6,2,7,9,1,2023-04-05 20:18:23.140000,2023-04-05 20:42:08.222000,2023-04-05 20:42:02.836000,0.621023715050775
